source,relative_path,classification,available,size_bytes,modified,priority,potential_use
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/annotated_types-0.7.0.dist-info/INSTALLER,no relevante,True,4,2026-07-13T13:57:42,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/annotated_types-0.7.0.dist-info/METADATA,no relevante,True,15046,2026-07-13T13:57:42,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/annotated_types-0.7.0.dist-info/RECORD,no relevante,True,802,2026-07-13T13:57:42,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/annotated_types-0.7.0.dist-info/WHEEL,no relevante,True,87,2026-07-13T13:57:42,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/annotated_types-0.7.0.dist-info/licenses/LICENSE,no relevante,True,1083,2026-07-13T13:57:42,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/anyio/from_thread.py,codigo,True,19265,2026-07-13T13:57:44,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/anyio/functools.py,codigo,True,11797,2026-07-13T13:57:44,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/anyio/itertools.py,codigo,True,16168,2026-07-13T13:57:44,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/anyio/lowlevel.py,codigo,True,6280,2026-07-13T13:57:44,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/anyio/py.typed,no relevante,True,0,2026-07-13T13:57:44,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/anyio/pytest_plugin.py,codigo,True,13609,2026-07-13T13:57:44,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/anyio/to_interpreter.py,codigo,True,7100,2026-07-13T13:57:44,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/anyio/to_process.py,codigo,True,9848,2026-07-13T13:57:44,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/anyio/to_thread.py,codigo,True,2750,2026-07-13T13:57:44,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/anyio/__init__.py,codigo,True,6405,2026-07-13T13:57:44,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/anyio/abc/_eventloop.py,codigo,True,10681,2026-07-13T13:57:44,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/anyio/abc/_resources.py,codigo,True,783,2026-07-13T13:57:44,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/anyio/abc/_sockets.py,codigo,True,13124,2026-07-13T13:57:44,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/anyio/abc/_streams.py,codigo,True,7582,2026-07-13T13:57:44,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/anyio/abc/_subprocesses.py,codigo,True,2067,2026-07-13T13:57:44,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/anyio/abc/_tasks.py,codigo,True,6642,2026-07-13T13:57:44,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/anyio/abc/_testing.py,codigo,True,2034,2026-07-13T13:57:44,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/anyio/abc/__init__.py,codigo,True,2869,2026-07-13T13:57:44,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/anyio/streams/buffered.py,codigo,True,6746,2026-07-13T13:57:44,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/anyio/streams/file.py,codigo,True,4524,2026-07-13T13:57:44,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/anyio/streams/memory.py,codigo,True,10776,2026-07-13T13:57:44,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/anyio/streams/stapled.py,codigo,True,4486,2026-07-13T13:57:44,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/anyio/streams/text.py,codigo,True,5765,2026-07-13T13:57:44,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/anyio/streams/tls.py,codigo,True,15801,2026-07-13T13:57:44,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/anyio/streams/__init__.py,codigo,True,0,2026-07-13T13:57:44,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/anyio/_backends/_asyncio.py,codigo,True,104400,2026-07-13T13:57:44,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/anyio/_backends/_trio.py,codigo,True,45583,2026-07-13T13:57:44,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/anyio/_backends/__init__.py,codigo,True,0,2026-07-13T13:57:44,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/anyio/_core/_asyncio_selector_thread.py,codigo,True,5626,2026-07-13T13:57:44,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/anyio/_core/_contextmanagers.py,codigo,True,7215,2026-07-13T13:57:44,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/anyio/_core/_eventloop.py,codigo,True,6658,2026-07-13T13:57:44,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/anyio/_core/_exceptions.py,codigo,True,4936,2026-07-13T13:57:44,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/anyio/_core/_fileio.py,codigo,True,31358,2026-07-13T13:57:44,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/anyio/_core/_resources.py,codigo,True,435,2026-07-13T13:57:44,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/anyio/_core/_signals.py,codigo,True,1016,2026-07-13T13:57:44,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/anyio/_core/_sockets.py,codigo,True,35288,2026-07-13T13:57:44,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/anyio/_core/_streams.py,codigo,True,1806,2026-07-13T13:57:44,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/anyio/_core/_subprocesses.py,codigo,True,7923,2026-07-13T13:57:44,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/anyio/_core/_synchronization.py,codigo,True,21591,2026-07-13T13:57:44,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/anyio/_core/_tasks.py,codigo,True,13126,2026-07-13T13:57:44,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/anyio/_core/_tempfile.py,codigo,True,19624,2026-07-13T13:57:44,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/anyio/_core/_testing.py,codigo,True,2340,2026-07-13T13:57:44,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/anyio/_core/_typedattr.py,codigo,True,2508,2026-07-13T13:57:44,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/anyio/_core/__init__.py,codigo,True,0,2026-07-13T13:57:44,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/anyio-4.14.2.dist-info/entry_points.txt,documentacion,True,39,2026-07-13T13:57:44,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/anyio-4.14.2.dist-info/INSTALLER,no relevante,True,4,2026-07-13T13:57:44,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/anyio-4.14.2.dist-info/METADATA,no relevante,True,4645,2026-07-13T13:57:44,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/anyio-4.14.2.dist-info/RECORD,no relevante,True,6578,2026-07-13T13:57:44,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/anyio-4.14.2.dist-info/scm_file_list.json,documentacion,True,3654,2026-07-13T13:57:44,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/anyio-4.14.2.dist-info/scm_version.json,documentacion,True,161,2026-07-13T13:57:44,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/anyio-4.14.2.dist-info/top_level.txt,documentacion,True,6,2026-07-13T13:57:44,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/anyio-4.14.2.dist-info/WHEEL,no relevante,True,91,2026-07-13T13:57:44,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/anyio-4.14.2.dist-info/licenses/LICENSE,no relevante,True,1081,2026-07-13T13:57:44,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/attr/converters.py,codigo,True,3861,2026-07-13T13:57:42,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/attr/converters.pyi,no relevante,True,643,2026-07-13T13:57:42,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/attr/exceptions.py,codigo,True,1990,2026-07-13T13:57:42,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/attr/exceptions.pyi,no relevante,True,539,2026-07-13T13:57:42,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/attr/filters.py,codigo,True,1795,2026-07-13T13:57:42,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/attr/filters.pyi,no relevante,True,208,2026-07-13T13:57:42,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/attr/py.typed,no relevante,True,0,2026-07-13T13:57:42,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/attr/setters.py,codigo,True,1617,2026-07-13T13:57:42,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/attr/setters.pyi,no relevante,True,584,2026-07-13T13:57:42,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/attr/validators.py,codigo,True,21553,2026-07-13T13:57:42,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/attr/validators.pyi,no relevante,True,4087,2026-07-13T13:57:42,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/attr/_cmp.py,codigo,True,4117,2026-07-13T13:57:42,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/attr/_cmp.pyi,no relevante,True,368,2026-07-13T13:57:42,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/attr/_compat.py,codigo,True,2829,2026-07-13T13:57:42,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/attr/_config.py,codigo,True,843,2026-07-13T13:57:42,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/attr/_funcs.py,codigo,True,16479,2026-07-13T13:57:42,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/attr/_make.py,codigo,True,106129,2026-07-13T13:57:42,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/attr/_next_gen.py,codigo,True,26274,2026-07-13T13:57:42,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/attr/_typing_compat.pyi,no relevante,True,469,2026-07-13T13:57:42,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/attr/_version_info.py,codigo,True,2222,2026-07-13T13:57:42,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/attr/_version_info.pyi,no relevante,True,209,2026-07-13T13:57:42,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/attr/__init__.py,codigo,True,2057,2026-07-13T13:57:42,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/attr/__init__.pyi,no relevante,True,11325,2026-07-13T13:57:42,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/attrs/converters.py,codigo,True,76,2026-07-13T13:57:42,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/attrs/exceptions.py,codigo,True,76,2026-07-13T13:57:42,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/attrs/filters.py,codigo,True,73,2026-07-13T13:57:42,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/attrs/py.typed,no relevante,True,0,2026-07-13T13:57:42,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/attrs/setters.py,codigo,True,73,2026-07-13T13:57:42,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/attrs/validators.py,codigo,True,76,2026-07-13T13:57:42,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/attrs/__init__.py,codigo,True,1183,2026-07-13T13:57:42,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/attrs/__init__.pyi,no relevante,True,9416,2026-07-13T13:57:42,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/attrs-26.1.0.dist-info/INSTALLER,no relevante,True,4,2026-07-13T13:57:42,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/attrs-26.1.0.dist-info/METADATA,no relevante,True,8754,2026-07-13T13:57:42,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/attrs-26.1.0.dist-info/RECORD,no relevante,True,3556,2026-07-13T13:57:42,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/attrs-26.1.0.dist-info/WHEEL,no relevante,True,87,2026-07-13T13:57:42,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/attrs-26.1.0.dist-info/licenses/LICENSE,no relevante,True,1109,2026-07-13T13:57:42,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/certifi/cacert.pem,no relevante,True,234354,2026-07-13T13:57:42,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/certifi/core.py,codigo,True,3394,2026-07-13T13:57:42,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/certifi/py.typed,no relevante,True,0,2026-07-13T13:57:42,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/certifi/__init__.py,codigo,True,94,2026-07-13T13:57:42,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/certifi/__main__.py,codigo,True,243,2026-07-13T13:57:42,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/certifi-2026.6.17.dist-info/INSTALLER,no relevante,True,4,2026-07-13T13:57:42,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/certifi-2026.6.17.dist-info/METADATA,no relevante,True,2474,2026-07-13T13:57:42,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/certifi-2026.6.17.dist-info/RECORD,no relevante,True,1023,2026-07-13T13:57:42,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/certifi-2026.6.17.dist-info/top_level.txt,documentacion,True,8,2026-07-13T13:57:42,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/certifi-2026.6.17.dist-info/WHEEL,no relevante,True,91,2026-07-13T13:57:42,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/certifi-2026.6.17.dist-info/licenses/LICENSE,no relevante,True,989,2026-07-13T13:57:42,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/cffi/api.py,codigo,True,42013,2026-07-13T13:57:44,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/cffi/backend_ctypes.py,codigo,True,42283,2026-07-13T13:57:44,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/cffi/cffi_opcode.py,codigo,True,5723,2026-07-13T13:57:44,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/cffi/commontypes.py,codigo,True,2805,2026-07-13T13:57:44,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/cffi/cparser.py,codigo,True,44754,2026-07-13T13:57:44,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/cffi/error.py,codigo,True,877,2026-07-13T13:57:44,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/cffi/ffiplatform.py,codigo,True,3584,2026-07-13T13:57:44,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/cffi/gen_src.py,codigo,True,132,2026-07-13T13:57:44,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/cffi/lock.py,codigo,True,747,2026-07-13T13:57:44,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/cffi/model.py,codigo,True,21752,2026-07-13T13:57:44,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/cffi/parse_c_type.h,no relevante,True,5976,2026-07-13T13:57:44,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/cffi/pkgconfig.py,codigo,True,4365,2026-07-13T13:57:44,False,referencia/no prioritario
