call_id,target,metric_id,entity,periodicity,url,start_date,end_date,filter_values,filter_count,output_dir,unit,granularity,timezone
volumen_util_energia_embalse__2010-04-01__2010-04-30__b003,volumen_util_energia_embalse,VoluUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2010-04-01,2010-04-30,"[""SALVAJINA"", ""SAN LORENZO"", ""TOPOCORO"", ""TRONERAS"", ""URRA1""]",5,data/raw/xm/embalses/volumen_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
volumen_util_energia_embalse__2010-05-01__2010-05-30__b001,volumen_util_energia_embalse,VoluUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2010-05-01,2010-05-30,"[""AGREGADO BOGOTA"", ""ALTOANCHICAYA"", ""AMANI"", ""BETANIA"", ""CALIMA1"", ""CHUZA"", ""EL QUIMBO"", ""ESMERALDA"", ""FLORIDA II"", ""GUAVIO""]",10,data/raw/xm/embalses/volumen_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
volumen_util_energia_embalse__2010-05-01__2010-05-30__b002,volumen_util_energia_embalse,VoluUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2010-05-01,2010-05-30,"[""ITUANGO"", ""MIRAFLORES"", ""MUNA"", ""PENOL"", ""PLAYAS"", ""PORCE II"", ""PORCE III"", ""PRADO"", ""PUNCHINA"", ""RIOGRANDE2""]",10,data/raw/xm/embalses/volumen_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
volumen_util_energia_embalse__2010-05-01__2010-05-30__b003,volumen_util_energia_embalse,VoluUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2010-05-01,2010-05-30,"[""SALVAJINA"", ""SAN LORENZO"", ""TOPOCORO"", ""TRONERAS"", ""URRA1""]",5,data/raw/xm/embalses/volumen_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
volumen_util_energia_embalse__2010-05-31__2010-06-29__b001,volumen_util_energia_embalse,VoluUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2010-05-31,2010-06-29,"[""AGREGADO BOGOTA"", ""ALTOANCHICAYA"", ""AMANI"", ""BETANIA"", ""CALIMA1"", ""CHUZA"", ""EL QUIMBO"", ""ESMERALDA"", ""FLORIDA II"", ""GUAVIO""]",10,data/raw/xm/embalses/volumen_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
volumen_util_energia_embalse__2010-05-31__2010-06-29__b002,volumen_util_energia_embalse,VoluUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2010-05-31,2010-06-29,"[""ITUANGO"", ""MIRAFLORES"", ""MUNA"", ""PENOL"", ""PLAYAS"", ""PORCE II"", ""PORCE III"", ""PRADO"", ""PUNCHINA"", ""RIOGRANDE2""]",10,data/raw/xm/embalses/volumen_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
volumen_util_energia_embalse__2010-05-31__2010-06-29__b003,volumen_util_energia_embalse,VoluUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2010-05-31,2010-06-29,"[""SALVAJINA"", ""SAN LORENZO"", ""TOPOCORO"", ""TRONERAS"", ""URRA1""]",5,data/raw/xm/embalses/volumen_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
volumen_util_energia_embalse__2010-06-30__2010-07-29__b001,volumen_util_energia_embalse,VoluUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2010-06-30,2010-07-29,"[""AGREGADO BOGOTA"", ""ALTOANCHICAYA"", ""AMANI"", ""BETANIA"", ""CALIMA1"", ""CHUZA"", ""EL QUIMBO"", ""ESMERALDA"", ""FLORIDA II"", ""GUAVIO""]",10,data/raw/xm/embalses/volumen_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
volumen_util_energia_embalse__2010-06-30__2010-07-29__b002,volumen_util_energia_embalse,VoluUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2010-06-30,2010-07-29,"[""ITUANGO"", ""MIRAFLORES"", ""MUNA"", ""PENOL"", ""PLAYAS"", ""PORCE II"", ""PORCE III"", ""PRADO"", ""PUNCHINA"", ""RIOGRANDE2""]",10,data/raw/xm/embalses/volumen_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
volumen_util_energia_embalse__2010-06-30__2010-07-29__b003,volumen_util_energia_embalse,VoluUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2010-06-30,2010-07-29,"[""SALVAJINA"", ""SAN LORENZO"", ""TOPOCORO"", ""TRONERAS"", ""URRA1""]",5,data/raw/xm/embalses/volumen_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
volumen_util_energia_embalse__2010-07-30__2010-08-28__b001,volumen_util_energia_embalse,VoluUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2010-07-30,2010-08-28,"[""AGREGADO BOGOTA"", ""ALTOANCHICAYA"", ""AMANI"", ""BETANIA"", ""CALIMA1"", ""CHUZA"", ""EL QUIMBO"", ""ESMERALDA"", ""FLORIDA II"", ""GUAVIO""]",10,data/raw/xm/embalses/volumen_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
volumen_util_energia_embalse__2010-07-30__2010-08-28__b002,volumen_util_energia_embalse,VoluUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2010-07-30,2010-08-28,"[""ITUANGO"", ""MIRAFLORES"", ""MUNA"", ""PENOL"", ""PLAYAS"", ""PORCE II"", ""PORCE III"", ""PRADO"", ""PUNCHINA"", ""RIOGRANDE2""]",10,data/raw/xm/embalses/volumen_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
volumen_util_energia_embalse__2010-07-30__2010-08-28__b003,volumen_util_energia_embalse,VoluUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2010-07-30,2010-08-28,"[""SALVAJINA"", ""SAN LORENZO"", ""TOPOCORO"", ""TRONERAS"", ""URRA1""]",5,data/raw/xm/embalses/volumen_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
volumen_util_energia_embalse__2010-08-29__2010-09-27__b001,volumen_util_energia_embalse,VoluUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2010-08-29,2010-09-27,"[""AGREGADO BOGOTA"", ""ALTOANCHICAYA"", ""AMANI"", ""BETANIA"", ""CALIMA1"", ""CHUZA"", ""EL QUIMBO"", ""ESMERALDA"", ""FLORIDA II"", ""GUAVIO""]",10,data/raw/xm/embalses/volumen_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
volumen_util_energia_embalse__2010-08-29__2010-09-27__b002,volumen_util_energia_embalse,VoluUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2010-08-29,2010-09-27,"[""ITUANGO"", ""MIRAFLORES"", ""MUNA"", ""PENOL"", ""PLAYAS"", ""PORCE II"", ""PORCE III"", ""PRADO"", ""PUNCHINA"", ""RIOGRANDE2""]",10,data/raw/xm/embalses/volumen_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
volumen_util_energia_embalse__2010-08-29__2010-09-27__b003,volumen_util_energia_embalse,VoluUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2010-08-29,2010-09-27,"[""SALVAJINA"", ""SAN LORENZO"", ""TOPOCORO"", ""TRONERAS"", ""URRA1""]",5,data/raw/xm/embalses/volumen_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
volumen_util_energia_embalse__2010-09-28__2010-10-27__b001,volumen_util_energia_embalse,VoluUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2010-09-28,2010-10-27,"[""AGREGADO BOGOTA"", ""ALTOANCHICAYA"", ""AMANI"", ""BETANIA"", ""CALIMA1"", ""CHUZA"", ""EL QUIMBO"", ""ESMERALDA"", ""FLORIDA II"", ""GUAVIO""]",10,data/raw/xm/embalses/volumen_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
volumen_util_energia_embalse__2010-09-28__2010-10-27__b002,volumen_util_energia_embalse,VoluUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2010-09-28,2010-10-27,"[""ITUANGO"", ""MIRAFLORES"", ""MUNA"", ""PENOL"", ""PLAYAS"", ""PORCE II"", ""PORCE III"", ""PRADO"", ""PUNCHINA"", ""RIOGRANDE2""]",10,data/raw/xm/embalses/volumen_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
volumen_util_energia_embalse__2010-09-28__2010-10-27__b003,volumen_util_energia_embalse,VoluUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2010-09-28,2010-10-27,"[""SALVAJINA"", ""SAN LORENZO"", ""TOPOCORO"", ""TRONERAS"", ""URRA1""]",5,data/raw/xm/embalses/volumen_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
volumen_util_energia_embalse__2010-10-28__2010-11-26__b001,volumen_util_energia_embalse,VoluUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2010-10-28,2010-11-26,"[""AGREGADO BOGOTA"", ""ALTOANCHICAYA"", ""AMANI"", ""BETANIA"", ""CALIMA1"", ""CHUZA"", ""EL QUIMBO"", ""ESMERALDA"", ""FLORIDA II"", ""GUAVIO""]",10,data/raw/xm/embalses/volumen_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
volumen_util_energia_embalse__2010-10-28__2010-11-26__b002,volumen_util_energia_embalse,VoluUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2010-10-28,2010-11-26,"[""ITUANGO"", ""MIRAFLORES"", ""MUNA"", ""PENOL"", ""PLAYAS"", ""PORCE II"", ""PORCE III"", ""PRADO"", ""PUNCHINA"", ""RIOGRANDE2""]",10,data/raw/xm/embalses/volumen_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
volumen_util_energia_embalse__2010-10-28__2010-11-26__b003,volumen_util_energia_embalse,VoluUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2010-10-28,2010-11-26,"[""SALVAJINA"", ""SAN LORENZO"", ""TOPOCORO"", ""TRONERAS"", ""URRA1""]",5,data/raw/xm/embalses/volumen_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
volumen_util_energia_embalse__2010-11-27__2010-12-26__b001,volumen_util_energia_embalse,VoluUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2010-11-27,2010-12-26,"[""AGREGADO BOGOTA"", ""ALTOANCHICAYA"", ""AMANI"", ""BETANIA"", ""CALIMA1"", ""CHUZA"", ""EL QUIMBO"", ""ESMERALDA"", ""FLORIDA II"", ""GUAVIO""]",10,data/raw/xm/embalses/volumen_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
volumen_util_energia_embalse__2010-11-27__2010-12-26__b002,volumen_util_energia_embalse,VoluUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2010-11-27,2010-12-26,"[""ITUANGO"", ""MIRAFLORES"", ""MUNA"", ""PENOL"", ""PLAYAS"", ""PORCE II"", ""PORCE III"", ""PRADO"", ""PUNCHINA"", ""RIOGRANDE2""]",10,data/raw/xm/embalses/volumen_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
volumen_util_energia_embalse__2010-11-27__2010-12-26__b003,volumen_util_energia_embalse,VoluUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2010-11-27,2010-12-26,"[""SALVAJINA"", ""SAN LORENZO"", ""TOPOCORO"", ""TRONERAS"", ""URRA1""]",5,data/raw/xm/embalses/volumen_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
volumen_util_energia_embalse__2010-12-27__2011-01-25__b001,volumen_util_energia_embalse,VoluUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2010-12-27,2011-01-25,"[""AGREGADO BOGOTA"", ""ALTOANCHICAYA"", ""AMANI"", ""BETANIA"", ""CALIMA1"", ""CHUZA"", ""EL QUIMBO"", ""ESMERALDA"", ""FLORIDA II"", ""GUAVIO""]",10,data/raw/xm/embalses/volumen_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
volumen_util_energia_embalse__2010-12-27__2011-01-25__b002,volumen_util_energia_embalse,VoluUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2010-12-27,2011-01-25,"[""ITUANGO"", ""MIRAFLORES"", ""MUNA"", ""PENOL"", ""PLAYAS"", ""PORCE II"", ""PORCE III"", ""PRADO"", ""PUNCHINA"", ""RIOGRANDE2""]",10,data/raw/xm/embalses/volumen_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
volumen_util_energia_embalse__2010-12-27__2011-01-25__b003,volumen_util_energia_embalse,VoluUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2010-12-27,2011-01-25,"[""SALVAJINA"", ""SAN LORENZO"", ""TOPOCORO"", ""TRONERAS"", ""URRA1""]",5,data/raw/xm/embalses/volumen_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
volumen_util_energia_embalse__2011-01-26__2011-02-24__b001,volumen_util_energia_embalse,VoluUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2011-01-26,2011-02-24,"[""AGREGADO BOGOTA"", ""ALTOANCHICAYA"", ""AMANI"", ""BETANIA"", ""CALIMA1"", ""CHUZA"", ""EL QUIMBO"", ""ESMERALDA"", ""FLORIDA II"", ""GUAVIO""]",10,data/raw/xm/embalses/volumen_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
volumen_util_energia_embalse__2011-01-26__2011-02-24__b002,volumen_util_energia_embalse,VoluUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2011-01-26,2011-02-24,"[""ITUANGO"", ""MIRAFLORES"", ""MUNA"", ""PENOL"", ""PLAYAS"", ""PORCE II"", ""PORCE III"", ""PRADO"", ""PUNCHINA"", ""RIOGRANDE2""]",10,data/raw/xm/embalses/volumen_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
volumen_util_energia_embalse__2011-01-26__2011-02-24__b003,volumen_util_energia_embalse,VoluUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2011-01-26,2011-02-24,"[""SALVAJINA"", ""SAN LORENZO"", ""TOPOCORO"", ""TRONERAS"", ""URRA1""]",5,data/raw/xm/embalses/volumen_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
volumen_util_energia_embalse__2011-02-25__2011-03-26__b001,volumen_util_energia_embalse,VoluUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2011-02-25,2011-03-26,"[""AGREGADO BOGOTA"", ""ALTOANCHICAYA"", ""AMANI"", ""BETANIA"", ""CALIMA1"", ""CHUZA"", ""EL QUIMBO"", ""ESMERALDA"", ""FLORIDA II"", ""GUAVIO""]",10,data/raw/xm/embalses/volumen_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
volumen_util_energia_embalse__2011-02-25__2011-03-26__b002,volumen_util_energia_embalse,VoluUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2011-02-25,2011-03-26,"[""ITUANGO"", ""MIRAFLORES"", ""MUNA"", ""PENOL"", ""PLAYAS"", ""PORCE II"", ""PORCE III"", ""PRADO"", ""PUNCHINA"", ""RIOGRANDE2""]",10,data/raw/xm/embalses/volumen_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
volumen_util_energia_embalse__2011-02-25__2011-03-26__b003,volumen_util_energia_embalse,VoluUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2011-02-25,2011-03-26,"[""SALVAJINA"", ""SAN LORENZO"", ""TOPOCORO"", ""TRONERAS"", ""URRA1""]",5,data/raw/xm/embalses/volumen_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
volumen_util_energia_embalse__2011-03-27__2011-04-25__b001,volumen_util_energia_embalse,VoluUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2011-03-27,2011-04-25,"[""AGREGADO BOGOTA"", ""ALTOANCHICAYA"", ""AMANI"", ""BETANIA"", ""CALIMA1"", ""CHUZA"", ""EL QUIMBO"", ""ESMERALDA"", ""FLORIDA II"", ""GUAVIO""]",10,data/raw/xm/embalses/volumen_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
volumen_util_energia_embalse__2011-03-27__2011-04-25__b002,volumen_util_energia_embalse,VoluUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2011-03-27,2011-04-25,"[""ITUANGO"", ""MIRAFLORES"", ""MUNA"", ""PENOL"", ""PLAYAS"", ""PORCE II"", ""PORCE III"", ""PRADO"", ""PUNCHINA"", ""RIOGRANDE2""]",10,data/raw/xm/embalses/volumen_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
volumen_util_energia_embalse__2011-03-27__2011-04-25__b003,volumen_util_energia_embalse,VoluUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2011-03-27,2011-04-25,"[""SALVAJINA"", ""SAN LORENZO"", ""TOPOCORO"", ""TRONERAS"", ""URRA1""]",5,data/raw/xm/embalses/volumen_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
volumen_util_energia_embalse__2011-04-26__2011-05-25__b001,volumen_util_energia_embalse,VoluUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2011-04-26,2011-05-25,"[""AGREGADO BOGOTA"", ""ALTOANCHICAYA"", ""AMANI"", ""BETANIA"", ""CALIMA1"", ""CHUZA"", ""EL QUIMBO"", ""ESMERALDA"", ""FLORIDA II"", ""GUAVIO""]",10,data/raw/xm/embalses/volumen_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
volumen_util_energia_embalse__2011-04-26__2011-05-25__b002,volumen_util_energia_embalse,VoluUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2011-04-26,2011-05-25,"[""ITUANGO"", ""MIRAFLORES"", ""MUNA"", ""PENOL"", ""PLAYAS"", ""PORCE II"", ""PORCE III"", ""PRADO"", ""PUNCHINA"", ""RIOGRANDE2""]",10,data/raw/xm/embalses/volumen_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
volumen_util_energia_embalse__2011-04-26__2011-05-25__b003,volumen_util_energia_embalse,VoluUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2011-04-26,2011-05-25,"[""SALVAJINA"", ""SAN LORENZO"", ""TOPOCORO"", ""TRONERAS"", ""URRA1""]",5,data/raw/xm/embalses/volumen_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
volumen_util_energia_embalse__2011-05-26__2011-06-24__b001,volumen_util_energia_embalse,VoluUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2011-05-26,2011-06-24,"[""AGREGADO BOGOTA"", ""ALTOANCHICAYA"", ""AMANI"", ""BETANIA"", ""CALIMA1"", ""CHUZA"", ""EL QUIMBO"", ""ESMERALDA"", ""FLORIDA II"", ""GUAVIO""]",10,data/raw/xm/embalses/volumen_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
volumen_util_energia_embalse__2011-05-26__2011-06-24__b002,volumen_util_energia_embalse,VoluUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2011-05-26,2011-06-24,"[""ITUANGO"", ""MIRAFLORES"", ""MUNA"", ""PENOL"", ""PLAYAS"", ""PORCE II"", ""PORCE III"", ""PRADO"", ""PUNCHINA"", ""RIOGRANDE2""]",10,data/raw/xm/embalses/volumen_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
volumen_util_energia_embalse__2011-05-26__2011-06-24__b003,volumen_util_energia_embalse,VoluUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2011-05-26,2011-06-24,"[""SALVAJINA"", ""SAN LORENZO"", ""TOPOCORO"", ""TRONERAS"", ""URRA1""]",5,data/raw/xm/embalses/volumen_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
volumen_util_energia_embalse__2011-06-25__2011-07-24__b001,volumen_util_energia_embalse,VoluUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2011-06-25,2011-07-24,"[""AGREGADO BOGOTA"", ""ALTOANCHICAYA"", ""AMANI"", ""BETANIA"", ""CALIMA1"", ""CHUZA"", ""EL QUIMBO"", ""ESMERALDA"", ""FLORIDA II"", ""GUAVIO""]",10,data/raw/xm/embalses/volumen_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
volumen_util_energia_embalse__2011-06-25__2011-07-24__b002,volumen_util_energia_embalse,VoluUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2011-06-25,2011-07-24,"[""ITUANGO"", ""MIRAFLORES"", ""MUNA"", ""PENOL"", ""PLAYAS"", ""PORCE II"", ""PORCE III"", ""PRADO"", ""PUNCHINA"", ""RIOGRANDE2""]",10,data/raw/xm/embalses/volumen_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
volumen_util_energia_embalse__2011-06-25__2011-07-24__b003,volumen_util_energia_embalse,VoluUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2011-06-25,2011-07-24,"[""SALVAJINA"", ""SAN LORENZO"", ""TOPOCORO"", ""TRONERAS"", ""URRA1""]",5,data/raw/xm/embalses/volumen_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
volumen_util_energia_embalse__2011-07-25__2011-08-23__b001,volumen_util_energia_embalse,VoluUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2011-07-25,2011-08-23,"[""AGREGADO BOGOTA"", ""ALTOANCHICAYA"", ""AMANI"", ""BETANIA"", ""CALIMA1"", ""CHUZA"", ""EL QUIMBO"", ""ESMERALDA"", ""FLORIDA II"", ""GUAVIO""]",10,data/raw/xm/embalses/volumen_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
volumen_util_energia_embalse__2011-07-25__2011-08-23__b002,volumen_util_energia_embalse,VoluUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2011-07-25,2011-08-23,"[""ITUANGO"", ""MIRAFLORES"", ""MUNA"", ""PENOL"", ""PLAYAS"", ""PORCE II"", ""PORCE III"", ""PRADO"", ""PUNCHINA"", ""RIOGRANDE2""]",10,data/raw/xm/embalses/volumen_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
